query_id,doc_id,bm25_rank,mpnet_rank,direct_rank,methods,n_methods,judgment_status,has_title,has_abstract
32,avrueep4,,10,,mpnet,1,unjudged_absent_qrel,1,0
32,f5gl9hs0,,20,,mpnet,1,unjudged_absent_qrel,1,0
32,g6f9dj0s,,12,,mpnet,1,unjudged_absent_qrel,1,0
32,gnp2x8yr,,18,20,mpnet;direct,2,unjudged_absent_qrel,1,0
32,kwrm8whn,,2,17,mpnet;direct,2,unjudged_absent_qrel,1,0
32,licudrm0,,19,,mpnet,1,unjudged_absent_qrel,1,0
32,mgnaprgt,,5,,mpnet,1,unjudged_absent_qrel,1,0
32,ne9xika4,,11,,mpnet,1,unjudged_absent_qrel,1,0
32,nn34mumo,,6,,mpnet,1,unjudged_absent_qrel,1,0
32,orcpvn2e,,3,,mpnet,1,unjudged_absent_qrel,1,0
32,phr6h9tu,,4,,mpnet,1,unjudged_absent_qrel,1,0
32,qkask7md,,8,,mpnet,1,unjudged_absent_qrel,1,0
32,qprzgmwz,,15,,mpnet,1,unjudged_absent_qrel,1,0
32,sf5jd7cv,,1,13,mpnet;direct,2,unjudged_absent_qrel,1,0
32,xowemfq7,,14,15,mpnet;direct,2,unjudged_absent_qrel,1,0
33,3se9jbq4,,4,,mpnet,1,unjudged_absent_qrel,1,0
33,3vjj5m3s,,17,,mpnet,1,unjudged_absent_qrel,1,0
33,42e2ze7l,,15,,mpnet,1,unjudged_absent_qrel,1,0
33,d0xablub,,3,,mpnet,1,unjudged_absent_qrel,1,0
33,diq2x0nx,,18,,mpnet,1,unjudged_absent_qrel,1,0
33,p1vv99rh,,14,,mpnet,1,unjudged_absent_qrel,1,0
33,wrgyeng3,,5,,mpnet,1,unjudged_absent_qrel,1,1
33,xumw5z79,,10,,mpnet,1,unjudged_absent_qrel,1,0
33,zo7xfgds,,11,,mpnet,1,unjudged_absent_qrel,1,0
34,0hbuuuw7,,3,,mpnet,1,unjudged_absent_qrel,1,0
34,2tuvimnj,,15,,mpnet,1,unjudged_absent_qrel,1,0
34,53ep0kty,,9,,mpnet,1,unjudged_absent_qrel,1,0
34,5smothfb,19,,,bm25,1,unjudged_absent_qrel,1,1
34,7kjwe7vf,,17,,mpnet,1,unjudged_absent_qrel,1,0
34,dg8ls8n4,,6,,mpnet,1,unjudged_absent_qrel,1,0
34,eteloxlv,20,,,bm25,1,unjudged_absent_qrel,1,1
34,fko57z33,,19,,mpnet,1,unjudged_absent_qrel,1,0
34,ipglhxr1,16,,,bm25,1,unjudged_absent_qrel,1,1
34,kaplubyj,,14,,mpnet,1,unjudged_absent_qrel,1,0
34,nul2cnnq,,16,,mpnet,1,unjudged_absent_qrel,1,0
34,ot0wc1t4,,13,,mpnet,1,unjudged_absent_qrel,1,0
34,ppod1igx,2,,4,bm25;direct,2,unjudged_absent_qrel,1,1
34,q0ja24t6,,12,,mpnet,1,unjudged_absent_qrel,1,0
34,sdsof4ua,6,,,bm25,1,unjudged_absent_qrel,1,1
34,snk90055,,,18,direct,1,unjudged_absent_qrel,1,0
34,tz3g0aln,3,,,bm25,1,unjudged_absent_qrel,1,1
34,vcf44w1k,,20,,mpnet,1,unjudged_absent_qrel,1,1
34,wu95zatr,,7,,mpnet,1,unjudged_absent_qrel,1,0
34,zrvq9v1c,,5,,mpnet,1,unjudged_absent_qrel,1,0
35,1njv37pj,,14,,mpnet,1,unjudged_absent_qrel,1,0
35,6a6m7ye5,,8,,mpnet,1,unjudged_absent_qrel,1,0
35,6y5goavd,,2,,mpnet,1,unjudged_absent_qrel,1,0
35,8243xmya,,3,,mpnet,1,unjudged_absent_qrel,1,0
35,8lmrft9m,,5,,mpnet,1,unjudged_absent_qrel,1,0
35,8wrctok7,,18,,mpnet,1,unjudged_absent_qrel,1,0
35,ep79lg0p,,4,,mpnet,1,unjudged_absent_qrel,1,0
35,fnszq32y,,17,,mpnet,1,unjudged_absent_qrel,1,0
35,fw5vg1xk,,16,,mpnet,1,unjudged_absent_qrel,1,0
35,fymrong2,,15,,mpnet,1,unjudged_absent_qrel,1,0
35,m5mb48j8,,20,,mpnet,1,unjudged_absent_qrel,1,0
35,mky787sq,,10,,mpnet,1,unjudged_absent_qrel,1,0
35,n4dhujg2,,7,,mpnet,1,unjudged_absent_qrel,1,0
35,t3qvjax1,,12,,mpnet,1,unjudged_absent_qrel,1,0
35,vvvy7fqo,,9,,mpnet,1,unjudged_absent_qrel,1,0
35,w83bzdfk,,19,,mpnet,1,unjudged_absent_qrel,1,0
36,lr9mwb7m,,15,,mpnet,1,unjudged_absent_qrel,1,1
36,nrvprzoh,,4,,mpnet,1,unjudged_absent_qrel,1,0
36,rwxtiki2,,2,,mpnet,1,unjudged_absent_qrel,1,0
38,5653k0mr,,17,,mpnet,1,unjudged_absent_qrel,1,0
38,911ozh90,,12,,mpnet,1,unjudged_absent_qrel,1,1
38,goordy3i,,,6,direct,1,unjudged_absent_qrel,1,1
38,jb1zbxlv,,10,,mpnet,1,unjudged_absent_qrel,1,0
38,klcf0eqc,,2,,mpnet,1,unjudged_absent_qrel,1,0
38,lp5rftyk,,11,,mpnet,1,unjudged_absent_qrel,1,0
38,ogmwu360,,18,,mpnet,1,unjudged_absent_qrel,1,1
38,sp46jm8r,,8,,mpnet,1,unjudged_absent_qrel,1,0
38,z2n51cet,,14,,mpnet,1,unjudged_absent_qrel,1,1
41,8w38bob3,,4,,mpnet,1,unjudged_absent_qrel,1,0
44,pyc7gj1p,,9,,mpnet,1,unjudged_absent_qrel,1,0
44,z70oduir,20,,,bm25,1,unjudged_absent_qrel,1,1
45,m709y2os,,13,,mpnet,1,unjudged_absent_qrel,1,0
45,so3w7vtu,,,16,direct,1,unjudged_absent_qrel,1,0
45,w2lqk84x,19,,,bm25,1,unjudged_absent_qrel,1,1
47,29aqx87q,4,,,bm25,1,unjudged_absent_qrel,1,1
47,55ic2g95,8,,,bm25,1,unjudged_absent_qrel,1,1
47,71ly8zy8,,17,,mpnet,1,unjudged_absent_qrel,1,0
47,c9n8v6lo,,10,,mpnet,1,unjudged_absent_qrel,1,0
47,d5pic2ws,,1,,mpnet,1,unjudged_absent_qrel,1,0
47,f6tylzpm,,5,,mpnet,1,unjudged_absent_qrel,1,0
47,fheedtjb,,6,,mpnet,1,unjudged_absent_qrel,1,0
47,foaagway,,2,,mpnet,1,unjudged_absent_qrel,1,0
47,hrurl6f2,7,,,bm25,1,unjudged_absent_qrel,1,1
47,iilemau4,,19,,mpnet,1,unjudged_absent_qrel,1,0
47,l9hq73c3,,11,,mpnet,1,unjudged_absent_qrel,1,0
47,lm18i64j,5,,,bm25,1,unjudged_absent_qrel,1,1
47,ow9mn18o,6,,,bm25,1,unjudged_absent_qrel,1,1
47,q0t8pc81,2,,,bm25,1,unjudged_absent_qrel,1,1
47,sfu5ga0a,,16,,mpnet,1,unjudged_absent_qrel,1,0
47,t2dupqlo,,15,,mpnet,1,unjudged_absent_qrel,1,0
47,ypt2s8ek,,20,,mpnet,1,unjudged_absent_qrel,1,0
48,0f7cgukn,8,,,bm25,1,unjudged_absent_qrel,1,1
48,bsxmnn6v,,13,,mpnet,1,unjudged_absent_qrel,1,0
48,i5sk772y,,9,,mpnet,1,unjudged_absent_qrel,1,0
48,obe1i6d7,3,,,bm25,1,unjudged_absent_qrel,1,1
48,xablkr83,4,,,bm25,1,unjudged_absent_qrel,1,1
49,0l7sj4y6,,19,,mpnet,1,unjudged_absent_qrel,1,0
49,2ueu8nv4,,4,,mpnet,1,unjudged_absent_qrel,1,0
49,a8ntxnmm,15,,,bm25,1,unjudged_absent_qrel,1,1
49,ahufu4nv,,3,,mpnet,1,unjudged_absent_qrel,1,0
49,dhvlvspr,,12,,mpnet,1,unjudged_absent_qrel,1,0
49,e287tffs,,13,,mpnet,1,unjudged_absent_qrel,1,0
49,i9y0zqsz,,18,,mpnet,1,unjudged_absent_qrel,1,0
49,rrh0q5c4,,11,,mpnet,1,unjudged_absent_qrel,1,0
49,xk73ydqe,,1,,mpnet,1,unjudged_absent_qrel,1,0
50,1r7qytab,,18,,mpnet,1,unjudged_absent_qrel,1,0
50,5v8d4ci3,,9,,mpnet,1,unjudged_absent_qrel,1,0
50,m7nv77rl,,13,,mpnet,1,unjudged_absent_qrel,1,0
50,mnzkrg2k,,11,,mpnet,1,unjudged_absent_qrel,1,0
50,n7ecaw73,,7,,mpnet,1,unjudged_absent_qrel,1,0
50,nkfskton,,6,,mpnet,1,unjudged_absent_qrel,1,0
